time,QA:1,force:1,pA:1,pos:1
1.459780567,9.86188E-08,9243.485029,3272462.173,0.014192612
1.464106712,1.00651E-07,8512.455258,3013049.248,0.014231197
1.468432857,1.02481E-07,7968.714603,2819876.191,0.014259971
1.472759002,1.04062E-07,7647.47541,2705423.45,0.014277086
1.477085147,1.05365E-07,7569.60016,2677063.075,0.014281448
1.481411293,1.06373E-07,7740.2018,2736579.687,0.014272792
1.485737438,1.07089E-07,8148.253239,2880053.525,0.014251699
1.490063583,1.07532E-07,8767.248539,3098114.219,0.014219557
1.494389728,1.07738E-07,9556.890122,3376550.156,0.014178471
1.498715873,1.07759E-07,10465.70417,3697234.706,0.014131126
1.5,1.07737E-07,10751.23597,3798033.959,0.014116241
