time,QA:1,force:1,pA:1,pos:1
1.10798582,0,14538.12074,5131947.316,0.021501114
1.111863912,0,15856.40136,5598840.466,0.021431943
1.115742005,0,16936.20737,5982277.573,0.021375137
1.119620097,0,17721.14805,6262219.748,0.021333663
1.123498189,0,18170.64707,6424098.929,0.021309681
1.127376282,0,18261.98203,6459570.604,0.021304425
1.131254374,0,17991.33973,6366935.654,0.021318149
1.135132467,0,17373.85795,6151211.734,0.021350109
1.139010559,0,16442.68218,5823853.276,0.021398607
1.142888652,0,15247.11514,5402137.453,0.021461085
1.146766744,0,13849.97647,4908250.195,0.021534255
1.150644837,0,12324.32016,4368121.027,0.021614276
1.154522929,0,10749.67693,3810067.499,0.021696952
1.158401021,0,9208.002165,3263318.878,0.021777954
1.162279114,0,7779.516256,2756494.369,0.021853041
1.166157206,0,6538.626776,2316113.2,0.021918285
1.170035299,0,5550.119779,1965212.484,0.021970272
1.173913391,0,4865.801405,1722143.76,0.022006283
1.177791484,0,4521.758816,1599610.75,0.022024436
1.181669576,0,4536.390084,1603999.284,0.022023786
1.185547668,0,4909.324136,1735036,0.022004373
1.189425761,0,5621.313317,1985795.814,0.021967222
1.193303853,0,6635.132891,2343060.007,0.021914292
1.197181946,0,7897.465594,2788008.083,0.021848372
1.201060038,0,9341.688958,3297208.2,0.021772933
1.204938131,0,10891.42326,3843854.288,0.021691947
1.208816223,0,12464.64459,4399183.875,0.021609674
1.212694315,0,13978.12624,4934000.237,0.02153044
1.216572408,0,15351.94702,5420216.482,0.021458407
1.2204505,0,16513.80048,5832338.012,0.021397351
1.224328593,0,17402.85416,6148803.575,0.021350466
1.228206685,0,17972.94195,6353113.479,0.021320197
1.232084778,0,18194.92073,6434685.927,0.021308112
1.23596287,0,18058.07989,6389397.841,0.021314821
1.239840963,0,17570.55249,6219784.082,0.02133995
1.243719055,0,16758.73589,5934887.326,0.021382157
1.247597147,0,15665.7812,5549769.215,0.021439213
1.25147524,0,14349.25424,5084710.573,0.021508112
1.255353332,0,12878.104,4564143.868,0.021585235
1.259231425,0,11329.09772,4015374.007,0.021666536
1.263109517,0,9782.897418,3467153.51,0.021747756
1.26698761,0,8319.961139,2948184.907,0.021824642
1.270865702,0,7016.456444,2485626.536,0.021893171
1.274743794,0,5940.372839,2103677.773,0.021949758
1.278621887,0,5148.015569,1822316.081,0.021991442
1.282499979,0,4681.05323,1656251.149,0.022016045
1.286378072,0,4564.275203,1614151.062,0.022022282
1.290256164,0,4804.189963,1698182.217,0.022009833
1.294134257,0,5388.56074,1903888.949,0.021979357
1.298012349,0,6286.930632,2220421.408,0.021932461
1.301890441,0,7452.136258,2631101.757,0.021871618
1.305768534,0,8822.750404,3114300.432,0.021800031
1.309646626,0,10326.33427,3644576.93,0.02172147
1.313524719,0,11883.32429,4194024.639,0.021640068
1.317402811,0,13411.33285,4733747.48,0.021560108
1.321280904,0,14829.61158,5235388.561,0.021485789
1.325158996,0,16063.41379,5672628.094,0.021421012
1.329037088,0,17048.00068,6022569.762,0.021369168
1.332915181,0,17732.06272,6266941.387,0.021332964
1.336793273,0,18080.3706,6393046.602,0.021314281
1.340671366,0,18075.52377,6394418.477,0.021314078
1.344549458,0,17718.7239,6271142.71,0.021332341
1.348427551,0,17029.55958,6029836.008,0.021368091
1.352305643,0,16044.84271,5683283.519,0.021419433
1.356183736,0,14816.58332,5249756.696,0.02148366
1.360061828,0,13409.22593,4752048.963,0.021557396
1.36393992,0,11896.29763,4216280.257,0.021636771
1.367818013,0,10356.63567,3670532.533,0.021717625
1.371696105,0,8870.374203,3143386.204,0.021795723
1.375574198,0,7514.874431,2662432.093,0.021866977
1.37945229,0,6360.78442,2252834.58,0.02192766
1.383330383,0,5468.411177,1936019.292,0.021974597
1.387208475,0,4884.580197,1728552.88,0.022005333
1.391086567,0,4640.143638,1641273.344,0.022018264
1.39496466,0,4748.276754,1678717.249,0.022012716
1.398842752,0,5203.671415,1838875.464,0.021988988
1.402720845,0,5982.695061,2113292.317,0.021948333
1.406598937,0,7044.533878,2487505.085,0.021892892
1.41047703,0,8333.282657,2941802.404,0.021825587
1.414355122,0,9780.884616,3452262.654,0.021749962
1.418233214,0,11310.76741,3992017.576,0.021669996
1.422111307,0,12841.97238,4532673.56,0.021589897
1.425989399,0,14293.53788,5045813.924,0.021513875
1.429867492,0,15588.87879,5504500.903,0.02144592
1.433745584,0,16659.90473,5884696.193,0.021389594
1.437623677,0,17450.6396,6166523.804,0.021347841
1.441501769,0,17920.14162,6335308.253,0.021322835
1.445379862,0,18044.57318,6382334.052,0.021315868
1.449257954,0,17818.32643,6305288.203,0.021327282
1.453136046,0,17254.16968,6108364.801,0.021356457
1.457014139,0,16382.43529,5802028.934,0.02140184
1.460892231,0,15249.31875,5402454.776,0.021461038
1.464770324,0,13914.39833,4930669.217,0.021530933
1.468648416,0,12447.51487,4411446.855,0.021607857
1.472526509,0,10925.17231,3872014.083,0.021687775
1.476404601,0,9426.633249,3340629.03,0.021766501
1.480282693,0,8029.890919,2845109.838,0.021839913
1.484160786,0,6807.702,2411386.173,0.02190417
1.488038878,0,5823.863023,2062147.799,0.02195591
1.491916971,0,5129.907262,1815659.532,0.021992428
1.495795063,0,4762.387498,1684804.058,0.022011815
1.5,0,4754.916943,1681296.316,0.022012334
